flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,mean_parse_tree_depth,max_parse_tree_depth,mean_ents_per_sentence,total_ents,total_chars,total_words,chars_per_word,total_sentences,words_per_sentence,nonstop_word_count,nonstop_char_count,nonstop_token_proportion,not_dale_chall_count,syllable_count,polysyllable_count,nonspace_char_count,adj,adp,adv,aux,conj,cconj,det,intj,noun,num,part,pron,propn,punct,sconj,sym,verb,x,space,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space
11.26,0.0,30.6,9.37,37.9,8.65,12,57.0,32.24,9.0,0.9020618556701031,7,4.333333333333333,13,859,152,5.651315789473684,6,25.333333333333332,1.7636363636363637,9.654545454545454,0.5077720207253886,16,197,13,708,12,12,16,6,0,7,29,2,22,2,0,13,11,40,3,0,20,0,3,2.0,2.0,2.67,1.0,0.0,1.17,4.83,0.33,3.67,0.33,0.0,2.17,1.83,5.83,0.5,0.0,3.33,0.0,0.67
42.39,11.9,22.8,6.4,28.6,7.82,13,26.5,25.66,23.0,0.9213973799126638,9,1.0,5,955,186,5.134408602150538,7,26.571428571428573,1.515625,7.609375,0.4311111111111111,12,208,2,770,8,16,26,17,0,6,15,1,13,1,7,34,5,38,8,0,34,0,2,1.6,3.2,5.2,3.4,0.0,1.2,3.0,0.2,2.6,0.2,1.4,6.8,1.0,6.8,1.6,0.0,6.8,0.0,0.8
12.44,0.0,34.3,6.87,43.1,9.56,16,54.0,37.69,0.0,1.4312796208530805,15,2.0,4,936,183,5.114754098360656,2,91.5,1.4918032786885247,7.901639344262295,0.42924528301886794,16,219,5,754,10,18,26,7,0,12,26,0,27,0,5,27,1,26,3,0,24,0,0,3.33,6.0,8.67,2.33,0.0,4.0,8.67,0.0,9.0,0.0,1.67,9.0,0.33,8.0,1.0,0.0,8.0,0.0,0.33
76.69,8.8,9.6,6.97,12.6,7.05,18,13.25,12.41,7.0,1.2121212121212122,11,0.0,0,748,141,5.304964539007092,8,17.625,1.5,7.865384615384615,0.46987951807228917,18,170,4,608,6,14,8,8,0,7,26,0,25,0,4,16,1,24,1,0,26,0,0,1.0,2.33,1.33,1.33,0.0,1.17,4.33,0.0,4.17,0.0,0.67,2.67,0.17,3.17,0.17,0.0,4.33,0.0,0.67
76.29,9.2,9.7,5.4,11.2,6.63,20,13.5,12.84,10.0,1.5205479452054795,13,0.5714285714285714,4,990,200,4.95,7,28.571428571428573,1.5384615384615385,8.0,0.45454545454545453,18,237,7,791,13,22,20,9,0,5,31,0,30,1,2,23,3,20,12,0,29,0,0,1.62,2.75,2.5,1.12,0.0,0.62,3.88,0.0,3.75,0.12,0.25,2.88,0.38,1.62,1.5,0.0,3.62,0.0,0.75
73.0,8.8,8.9,9.7,12.2,7.49,24,13.75,10.82,9.0,1.2352941176470589,9,1.3333333333333333,8,800,140,5.714285714285714,6,23.333333333333332,1.5714285714285714,9.673469387755102,0.506578947368421,24,184,5,661,10,13,11,5,0,10,18,0,29,1,3,9,6,13,4,0,22,0,0,1.29,1.86,1.57,0.71,0.0,1.43,2.57,0.0,4.14,0.14,0.43,1.29,1.0,1.0,0.57,0.0,3.14,0.0,0.71
60.52,8.8,13.7,7.73,16.7,7.4,18,17.666666666666668,14.88,8.0,1.1453488372093024,10,1.4,7,772,142,5.436619718309859,6,23.666666666666668,1.490909090909091,8.418181818181818,0.4823529411764706,20,176,4,631,13,16,9,9,0,3,23,0,29,3,4,10,4,28,6,0,15,0,2,2.17,2.67,1.5,1.5,0.0,0.5,3.83,0.0,4.83,0.5,0.67,1.67,0.67,3.83,1.0,0.0,2.5,0.0,0.83
68.44,9.7,10.7,9.06,14.0,6.53,16,11.0,12.39,11.0,1.082051282051282,8,1.6666666666666667,10,949,168,5.648809523809524,6,28.0,1.6101694915254237,9.661016949152541,0.4846938775510204,28,202,7,782,13,19,9,6,0,8,22,0,33,0,7,13,15,25,6,0,20,0,1,1.86,2.71,1.14,0.86,0.0,1.14,3.14,0.0,4.71,0.0,1.0,1.86,2.14,2.71,1.0,0.0,2.86,0.0,0.71
55.1,12.7,13.7,10.69,17.4,8.44,33,11.6,15.8,14.0,1.3135135135135134,12,1.1666666666666667,7,956,164,5.829268292682927,6,27.333333333333332,1.5964912280701755,10.543859649122806,0.4972677595628415,28,218,10,793,18,20,20,9,0,10,18,0,35,2,2,10,5,20,4,0,14,0,0,2.57,2.86,2.86,1.29,0.0,1.43,2.57,0.0,5.0,0.29,0.29,1.43,0.71,2.0,0.57,0.0,2.0,0.0,0.57
51.55,11.7,15.1,9.3,18.0,7.94,23,19.0,17.0,10.0,1.771604938271605,15,1.4,7,809,144,5.618055555555555,5,28.8,1.574468085106383,9.893617021276595,0.4625,17,191,7,666,15,19,3,8,0,12,24,0,35,3,2,8,2,18,1,0,14,0,0,2.5,3.17,0.5,1.33,0.0,2.0,4.0,0.0,5.67,0.5,0.33,1.33,0.5,2.17,0.17,0.0,2.33,0.0,0.5
56.93,12.0,13.0,9.41,15.5,8.13,29,14.5,14.98,15.0,1.4970414201183433,11,2.0,10,867,155,5.593548387096774,5,31.0,1.5344827586206897,9.362068965517242,0.5235294117647059,23,201,7,713,10,25,12,7,0,8,19,0,35,2,3,4,10,14,4,0,17,0,1,1.67,4.17,2.0,1.17,0.0,1.33,3.17,0.0,5.83,0.33,0.5,0.67,1.67,1.5,0.67,0.0,2.83,0.0,0.67
58.66,11.9,12.4,8.6,13.9,7.6,28,12.0,14.67,12.0,1.5276381909547738,11,2.6666666666666665,16,962,174,5.528735632183908,6,29.0,1.3015873015873016,8.396825396825397,0.422680412371134,40,228,14,789,11,37,6,7,0,5,27,0,28,1,2,14,18,22,1,0,21,0,0,1.57,5.29,0.86,1.0,0.0,0.71,3.86,0.0,4.0,0.14,0.29,2.0,2.57,2.29,0.14,0.0,3.0,0.0,0.71
63.4,7.2,14.7,8.66,19.7,7.6,20,17.333333333333332,17.0,8.0,1.3475935828877006,13,2.25,9,900,165,5.454545454545454,4,41.25,1.5471698113207548,8.962264150943396,0.43617021276595747,26,190,0,736,12,18,10,5,0,9,22,0,24,3,7,17,5,21,7,0,28,0,0,2.4,3.6,2.0,1.0,0.0,1.8,4.4,0.0,4.8,0.6,1.4,3.4,1.0,3.4,1.4,0.0,5.6,0.0,0.6
75.95,9.4,7.8,8.47,10.0,6.96,27,11.4,10.19,10.0,1.270935960591133,9,1.0,9,1024,184,5.565217391304348,9,20.444444444444443,1.4492753623188406,8.797101449275363,0.49504950495049505,33,231,7,841,16,32,6,7,0,9,31,0,45,4,0,9,5,19,4,0,17,0,1,1.6,3.2,0.6,0.7,0.0,0.9,3.1,0.0,4.5,0.4,0.0,0.9,0.5,1.0,0.4,0.0,1.7,0.0,0.8
60.18,12.2,11.8,9.75,14.4,7.76,29,11.8,14.47,12.0,1.1761658031088082,9,0.16666666666666666,1,962,166,5.795180722891566,6,27.666666666666668,1.380952380952381,8.873015873015873,0.453125,28,214,10,797,12,19,7,9,0,13,32,0,44,1,3,8,1,27,2,0,16,0,0,1.71,2.71,1.0,1.29,0.0,1.86,4.57,0.0,6.29,0.14,0.43,1.14,0.14,3.0,0.29,0.0,2.29,0.0,0.71
52.67,11.6,14.7,12.14,19.8,9.24,43,14.75,16.58,15.0,1.2135922330097086,10,0.8,4,1072,175,6.1257142857142854,7,25.0,1.7796610169491525,12.05084745762712,0.5329949238578681,52,235,8,898,22,19,13,3,0,5,37,0,49,0,3,1,8,26,2,0,19,0,0,3.67,3.17,2.17,0.5,0.0,0.83,6.17,0.0,8.17,0.0,0.5,0.17,1.33,3.5,0.33,0.0,3.17,0.0,0.67
53.72,12.6,16.3,8.84,20.4,8.16,26,18.666666666666668,19.35,9.0,1.0572916666666667,9,1.25,5,931,167,5.574850299401198,4,41.75,1.2758620689655173,8.413793103448276,0.387434554973822,32,215,8,765,9,20,12,6,0,13,26,0,29,1,4,14,4,24,8,0,23,0,0,1.8,4.0,2.4,1.2,0.0,2.6,5.2,0.0,5.8,0.2,0.8,2.8,0.8,4.0,1.6,0.0,4.6,0.0,0.6
65.76,9.2,9.6,8.94,11.0,7.07,23,10.8,10.2,11.0,1.1511627906976745,7,0.42857142857142855,3,869,156,5.57051282051282,7,22.285714285714285,1.4074074074074074,8.907407407407407,0.4393063583815029,19,204,5,714,11,14,8,12,0,8,20,0,31,0,9,11,3,16,7,0,23,0,0,1.38,1.75,1.0,1.5,0.0,1.0,2.5,0.0,3.75,0.0,1.12,1.38,0.5,1.12,0.88,0.0,2.88,0.0,0.75
37.99,11.9,22.4,8.78,28.2,8.33,20,26.5,24.58,12.0,1.1868686868686869,8,4.333333333333333,13,954,174,5.482758620689655,3,58.0,1.5862068965517242,9.60344827586207,0.4623115577889447,34,218,6,781,16,17,12,9,0,11,23,0,25,0,4,17,13,24,5,0,23,0,1,4.0,4.25,3.0,2.25,0.0,2.75,5.75,0.0,6.25,0.0,1.0,4.25,3.25,5.25,1.25,0.0,5.75,0.0,0.5
66.41,11.5,11.5,7.27,13.2,6.88,20,19.333333333333332,14.44,12.0,1.9844559585492227,15,0.3333333333333333,2,936,180,5.2,6,30.0,1.278688524590164,7.622950819672131,0.4020618556701031,21,228,11,757,16,18,10,15,0,7,32,0,38,0,9,9,0,14,9,0,17,0,0,2.29,2.57,1.43,2.14,0.0,1.0,4.57,0.0,5.43,0.0,1.29,1.29,0.0,1.14,1.29,0.0,2.43,0.0,0.71
67.08,11.2,9.1,10.04,11.5,7.44,33,11.6,12.0,12.0,1.1490384615384615,7,0.2222222222222222,2,1098,189,5.809523809523809,9,21.0,1.3333333333333333,8.652777777777779,0.45933014354066987,34,260,15,910,14,25,8,9,0,8,30,0,45,1,4,6,2,20,7,0,30,0,2,1.4,2.5,0.8,0.9,0.0,0.8,3.0,0.0,4.4,0.1,0.4,0.6,0.3,1.1,0.7,0.0,3.0,0.0,0.8
71.18,11.5,9.6,8.54,12.1,7.03,24,14.75,12.83,12.0,1.1534391534391535,11,0.42857142857142855,3,966,177,5.4576271186440675,7,25.285714285714285,1.403225806451613,8.661290322580646,0.45789473684210524,21,230,11,790,13,17,13,12,0,7,25,0,30,0,10,20,1,12,3,0,27,0,0,1.62,2.12,1.62,1.5,0.0,0.88,3.12,0.0,3.75,0.0,1.25,2.5,0.12,0.62,0.38,0.0,3.38,0.0,0.75
55.27,13.0,11.6,9.81,12.6,8.26,42,11.166666666666666,14.26,13.0,1.8689320388349515,13,0.0,0,1102,194,5.680412371134021,8,24.25,1.4,9.542857142857143,0.47342995169082125,44,272,22,909,15,25,9,10,0,8,42,0,47,0,5,5,0,13,5,0,23,0,0,1.67,2.78,1.0,1.11,0.0,0.89,4.67,0.0,5.22,0.0,0.56,0.56,0.0,0.56,0.56,0.0,2.56,0.0,0.78
74.83,9.2,8.2,8.01,10.2,6.69,19,11.0,10.26,11.0,1.0297619047619047,8,0.2857142857142857,2,830,151,5.496688741721854,7,21.571428571428573,1.5769230769230769,9.596153846153847,0.49101796407185627,21,193,5,680,15,16,10,10,0,10,24,0,32,2,5,10,1,16,3,0,15,0,1,1.88,2.0,1.25,1.25,0.0,1.25,3.0,0.0,3.88,0.25,0.62,1.25,0.25,1.12,0.38,0.0,1.88,0.0,0.75
53.07,12.7,14.5,8.37,16.4,7.54,24,18.333333333333332,16.45,8.0,1.563157894736842,10,0.8,4,938,171,5.485380116959064,5,34.2,1.4385964912280702,9.526315789473685,0.44324324324324327,22,225,11,768,14,19,13,9,0,6,29,0,33,2,4,13,5,17,9,0,18,0,0,2.33,3.17,2.17,1.5,0.0,1.0,4.83,0.0,5.5,0.33,0.67,2.17,0.83,2.0,1.5,0.0,3.0,0.0,0.67
65.76,12.5,9.6,8.3,10.4,7.78,30,12.8,13.28,13.0,1.511764705882353,11,1.1428571428571428,8,850,156,5.448717948717949,7,22.285714285714285,1.6481481481481481,9.981481481481481,0.52046783625731,29,210,12,695,13,19,8,6,0,9,22,0,33,2,4,8,11,14,4,0,17,0,0,1.5,2.38,1.0,0.75,0.0,1.12,2.75,0.0,4.12,0.25,0.5,1.0,1.5,1.0,0.5,0.0,2.12,0.0,0.75
63.63,11.5,10.4,9.17,12.3,7.06,24,11.4,12.33,12.0,0.9653465346534653,7,1.5714285714285714,11,972,171,5.684210526315789,8,21.375,1.6491228070175439,10.228070175438596,0.47474747474747475,32,222,11,802,22,17,15,10,0,8,20,0,25,2,5,10,14,28,4,0,20,0,0,2.44,1.89,1.67,1.11,0.0,0.89,2.22,0.0,2.67,0.22,0.56,1.11,1.67,2.56,0.44,0.0,2.22,0.0,0.78
78.45,6.7,11.0,5.47,14.1,6.72,15,17.0,14.38,7.0,0.9432989690721649,8,0.4,2,857,173,4.953757225433526,5,34.6,1.3125,6.8125,0.43523316062176165,21,196,1,685,10,20,21,8,0,11,25,0,29,1,1,15,2,21,7,0,24,0,1,1.67,3.33,3.5,1.33,0.0,1.83,4.17,0.0,4.83,0.17,0.17,2.5,0.33,2.67,1.17,0.0,4.0,0.0,0.67
76.86,8.8,7.4,6.91,8.3,6.78,27,17.333333333333332,9.71,7.0,1.0482456140350878,8,0.6,6,1049,196,5.3520408163265305,10,19.6,1.4305555555555556,8.166666666666666,0.45374449339207046,26,243,8,854,8,28,15,6,0,8,27,1,36,2,7,22,4,30,4,0,31,0,0,0.82,2.55,1.36,0.55,0.0,0.73,2.45,0.0,3.27,0.18,0.64,2.0,0.36,1.82,0.36,0.0,2.82,0.0,0.82
77.27,9.9,7.3,7.49,8.7,6.39,22,11.4,10.0,7.0,0.9819004524886877,11,0.6363636363636364,7,1045,191,5.471204188481676,12,15.916666666666666,1.5441176470588236,8.794117647058824,0.4794520547945205,26,243,9,855,16,20,17,15,0,5,23,0,28,5,8,25,4,29,6,0,22,0,0,1.45,1.82,1.55,1.36,0.0,0.45,2.09,0.0,2.55,0.45,0.73,2.27,0.36,1.73,0.55,0.0,2.0,0.0,0.73
63.4,6.0,14.7,7.04,18.6,6.93,13,25.5,16.76,7.0,1.09,8,1.75,7,860,163,5.276073619631902,4,40.75,1.7346938775510203,10.0,0.44041450777202074,15,197,1,698,7,19,11,7,0,4,29,2,39,2,2,13,3,32,7,0,24,0,2,1.4,3.8,2.2,1.4,0.0,0.8,5.8,0.4,7.8,0.4,0.4,2.6,0.6,5.6,1.4,0.0,4.8,0.0,0.6
60.24,12.0,9.7,10.73,11.3,7.94,41,8.571428571428571,12.5,8.0,1.2036199095022624,8,0.4,4,1158,194,5.969072164948454,10,19.4,1.3972602739726028,9.246575342465754,0.4594594594594595,41,268,17,965,17,27,14,5,0,9,37,0,38,1,1,13,2,28,2,0,28,0,1,1.55,2.36,1.27,0.45,0.0,0.82,3.36,0.0,3.36,0.09,0.18,1.18,0.18,1.64,0.18,0.0,2.64,0.0,0.82
49.32,13.0,15.9,9.59,19.5,8.31,27,14.75,17.74,16.0,0.9637305699481865,7,2.5,10,885,153,5.784313725490196,6,25.5,1.9,11.18,0.5106382978723404,30,200,6,733,15,19,16,7,0,7,22,1,25,4,1,12,12,35,2,0,14,0,2,3.75,4.75,4.0,1.75,0.0,1.75,5.5,0.25,6.25,1.0,0.25,3.0,3.0,8.0,0.5,0.0,3.5,0.0,1.0
69.45,11.9,10.3,7.84,12.5,6.93,20,15.5,14.01,8.0,1.3093922651933703,12,1.1666666666666667,7,873,161,5.422360248447205,6,26.833333333333332,1.5576923076923077,9.384615384615385,0.45555555555555555,22,201,11,713,7,25,8,11,0,5,31,0,28,6,2,9,10,19,3,0,18,0,0,1.17,4.17,1.33,1.83,0.0,0.83,5.17,0.0,4.83,1.0,0.33,1.5,1.5,2.33,0.5,0.0,3.0,0.0,0.67
77.5,8.0,9.3,5.06,10.4,1.93,7,17.333333333333332,11.17,10.0,0.9124423963133641,7,0.5714285714285714,4,943,192,4.911458333333333,7,27.428571428571427,1.338235294117647,6.661764705882353,0.42990654205607476,6,212,2,752,7,15,9,9,0,20,35,0,39,1,2,17,0,22,7,0,31,0,3,1.0,2.29,1.14,1.29,0.0,2.86,5.0,0.0,5.57,0.14,0.29,2.43,0.0,2.43,1.0,0.0,4.43,0.0,1.14
76.79,5.3,9.5,6.97,12.6,1.95,7,17.0,11.44,7.0,0.8410041841004184,9,0.6,6,1056,199,5.306532663316583,11,18.09090909090909,1.5890410958904109,8.054794520547945,0.4793388429752066,8,223,1,858,7,21,17,11,0,11,23,1,26,0,5,29,6,45,2,0,38,0,2,0.7,2.2,1.6,1.1,0.0,1.1,2.3,0.1,2.6,0.0,0.5,2.9,0.6,3.6,0.2,0.0,3.8,0.0,0.6
78.89,9.4,6.7,7.13,8.0,6.21,19,7.0,8.66,7.0,1.3317307692307692,9,0.2727272727272727,3,961,176,5.4602272727272725,14,12.571428571428571,1.5151515151515151,8.772727272727273,0.4830917874396135,20,227,9,786,14,23,7,10,0,9,23,0,31,1,6,20,1,32,2,0,30,0,3,1.17,1.92,0.58,0.83,0.0,0.75,1.92,0.0,2.58,0.08,0.5,1.67,0.08,1.75,0.17,0.0,2.5,0.0,0.83
39.3,13.0,21.9,8.32,27.3,7.93,16,18.333333333333332,24.56,8.0,0.98,10,0.0,0,926,171,5.415204678362573,6,28.5,1.5084745762711864,8.491525423728813,0.4427860696517413,16,206,6,756,12,19,13,7,0,5,30,0,35,0,8,12,0,30,3,0,27,0,1,2.4,3.8,2.6,1.4,0.0,1.0,6.0,0.0,7.0,0.0,1.6,2.4,0.0,5.2,0.6,0.0,5.4,0.0,0.6
78.52,8.0,8.9,5.87,10.7,6.23,15,13.25,11.42,6.0,1.1490384615384615,10,0.625,5,935,184,5.081521739130435,10,18.4,1.359375,7.03125,0.42028985507246375,11,214,2,752,12,20,16,9,0,10,19,0,26,2,7,24,1,24,5,0,34,0,2,1.09,1.82,1.45,0.82,0.0,0.91,1.73,0.0,2.36,0.18,0.64,2.18,0.09,1.27,0.45,0.0,3.09,0.0,0.82
67.35,9.4,13.2,5.87,16.2,6.93,17,17.666666666666668,16.03,9.0,1.3580786026200873,15,1.5714285714285714,11,954,187,5.101604278074866,12,15.583333333333334,1.5205479452054795,7.52054794520548,0.4868421052631579,28,215,3,768,11,21,15,9,0,9,28,2,23,1,8,15,10,39,5,0,32,0,5,1.38,2.75,1.75,1.12,0.0,1.12,3.5,0.25,2.88,0.12,1.0,1.88,1.25,4.0,0.62,0.0,4.0,0.0,1.0
66.54,9.9,13.5,6.22,16.8,6.69,14,26.0,15.91,7.0,0.8410041841004184,8,0.5,3,991,188,5.2712765957446805,10,18.8,1.5441176470588236,8.161764705882353,0.452991452991453,19,224,4,804,11,25,17,12,0,6,28,2,31,0,9,14,5,45,4,0,31,0,2,1.57,3.57,2.43,1.71,0.0,0.86,4.0,0.29,4.43,0.0,1.29,2.0,0.71,5.57,0.57,0.0,4.43,0.0,0.71
71.48,9.2,9.5,6.56,11.1,6.32,16,13.75,11.37,7.0,0.8070175438596491,7,0.75,6,934,172,5.430232558139535,16,10.75,1.7049180327868851,8.934426229508198,0.4751131221719457,23,203,3,763,7,14,23,11,0,8,21,1,16,0,8,27,9,50,3,0,29,0,5,0.7,1.4,2.3,1.1,0.0,0.8,2.1,0.1,1.6,0.0,0.8,2.7,0.9,4.1,0.3,0.0,2.9,0.0,1.0
85.05,5.5,8.4,1.92,9.1,1.4,0,9.0,11.32,9.0,0.746606334841629,5,1.2857142857142858,9,775,170,4.5588235294117645,17,10.0,1.6388888888888888,6.375,0.5363636363636364,2,172,1,606,4,12,7,7,0,5,38,3,36,1,3,13,4,51,3,0,34,0,8,0.31,0.92,0.54,0.54,0.0,0.38,2.92,0.23,2.77,0.08,0.23,1.0,0.31,2.92,0.23,0.0,2.62,0.0,1.0
80.14,6.4,8.2,5.81,10.1,6.24,13,16.666666666666668,10.19,6.0,0.8829787234042553,8,0.75,6,771,149,5.174496644295302,9,16.555555555555557,1.4814814814814814,7.2592592592592595,0.43315508021390375,11,167,1,623,8,16,6,8,0,5,29,1,25,2,4,16,5,37,1,0,24,0,4,1.0,2.0,0.75,1.0,0.0,0.62,3.62,0.12,3.12,0.25,0.5,2.0,0.62,3.88,0.12,0.0,3.0,0.0,0.88
57.78,8.8,14.8,6.8,17.6,7.08,15,17.333333333333332,15.92,7.0,1.1554404145077721,10,0.8,4,815,154,5.292207792207792,12,12.833333333333334,1.4576271186440677,7.389830508474576,0.45077720207253885,22,184,3,662,5,17,8,9,0,5,29,2,18,1,3,18,9,39,2,0,28,0,5,0.56,1.89,0.89,1.0,0.0,0.56,3.22,0.22,2.0,0.11,0.33,2.0,1.0,3.44,0.22,0.0,3.11,0.0,0.89
59.34,8.8,16.2,6.29,19.9,6.93,12,12.75,19.0,7.0,1.4298642533936652,11,0.6666666666666666,4,926,181,5.116022099447513,6,30.166666666666668,1.3333333333333333,6.791666666666667,0.4429223744292237,10,210,3,746,15,28,14,8,0,8,31,0,28,1,2,10,6,38,2,0,28,0,2,2.5,4.67,2.33,1.33,0.0,1.33,5.17,0.0,4.67,0.17,0.33,1.67,1.0,5.83,0.33,0.0,4.67,0.0,0.83
69.79,6.7,12.2,5.58,14.6,2.28,6,17.333333333333332,14.0,7.0,1.0975609756097562,9,1.6,8,876,175,5.005714285714285,8,21.875,1.3333333333333333,6.513888888888889,0.47317073170731705,10,196,1,702,3,16,22,4,0,12,21,3,25,0,6,18,4,29,6,0,36,0,3,0.43,2.29,3.14,0.57,0.0,1.71,3.0,0.43,3.57,0.0,0.86,2.57,0.57,3.29,0.86,0.0,5.14,0.0,0.86
79.06,7.6,10.7,4.71,13.6,2.25,6,26.0,14.15,14.0,1.0585365853658537,8,0.6666666666666666,4,837,171,4.894736842105263,8,21.375,1.4307692307692308,6.492307692307692,0.4492753623188406,11,186,3,667,5,19,11,10,0,11,30,0,32,0,5,16,4,31,4,0,29,0,3,0.56,2.11,1.22,1.11,0.0,1.22,3.33,0.0,3.67,0.0,0.56,1.78,0.33,2.56,0.44,0.0,3.22,0.0,0.67
89.42,3.1,6.8,3.2,7.5,1.47,3,9.0,9.6,7.0,0.775,6,0.75,6,784,168,4.666666666666667,9,18.666666666666668,1.396551724137931,5.948275862068965,0.40298507462686567,7,172,0,617,8,16,21,11,0,10,26,2,20,0,6,19,6,27,5,0,24,0,2,0.78,1.67,2.44,1.22,0.0,1.11,2.89,0.22,2.22,0.0,0.67,2.11,0.67,2.11,0.56,0.0,2.78,0.0,0.78
59.13,8.8,16.3,6.98,21.0,6.93,12,26.0,18.86,7.0,0.7899543378995434,8,1.0,5,951,181,5.254143646408839,12,15.083333333333334,1.5909090909090908,7.984848484848484,0.4840182648401826,4,213,3,771,10,18,14,8,0,9,28,0,28,2,5,17,11,36,2,0,33,0,0,0.91,1.64,1.27,0.73,0.0,0.82,2.55,0.0,2.55,0.18,0.45,1.55,1.0,2.36,0.18,0.0,3.0,0.0,0.73
77.61,6.2,9.2,4.82,10.4,1.85,6,12.75,11.34,10.0,0.9515418502202643,8,0.3,3,941,189,4.978835978835979,10,18.9,1.5147058823529411,6.955882352941177,0.46846846846846846,12,213,2,753,7,27,6,10,0,14,28,1,29,3,7,23,8,32,3,0,28,0,3,0.7,2.7,0.6,1.0,0.0,1.4,2.8,0.1,3.0,0.3,0.7,2.3,0.7,2.4,0.3,0.0,2.8,0.0,0.9
73.65,7.8,10.7,4.48,12.3,2.05,6,17.666666666666668,13.12,11.0,0.8725099601593626,8,1.0,7,933,186,5.016129032258065,13,14.307692307692308,1.5657894736842106,6.828947368421052,0.4918032786885246,9,212,2,748,21,12,15,11,0,15,24,2,23,2,3,19,15,57,7,0,27,0,6,1.75,1.0,1.33,0.92,0.0,1.25,2.0,0.17,1.92,0.17,0.25,1.58,1.17,3.83,0.58,0.0,2.25,0.0,0.75
75.58,8.3,10.0,8.95,14.2,6.79,19,10.4,12.63,10.0,1.1522842639593909,8,2.0,12,975,176,5.5397727272727275,6,29.333333333333332,1.4838709677419355,8.419354838709678,0.46464646464646464,32,211,4,800,9,25,10,3,0,13,27,0,33,1,2,13,15,21,4,0,22,0,2,1.29,3.57,1.43,0.43,0.0,1.86,3.86,0.0,4.71,0.14,0.29,1.86,2.14,2.14,0.57,0.0,3.14,0.0,0.71
56.26,13.4,15.4,8.48,19.2,7.69,21,29.5,18.5,8.0,1.507936507936508,12,2.5,10,880,160,5.5,4,40.0,1.6153846153846154,10.096153846153847,0.44919786096256686,25,201,9,721,8,22,13,8,0,6,21,0,30,1,5,12,10,27,5,0,21,0,0,2.0,5.5,3.25,2.0,0.0,1.5,5.25,0.0,7.5,0.25,1.25,3.0,2.5,6.0,1.25,0.0,5.25,0.0,0.75
64.58,9.3,12.2,9.06,15.7,7.03,22,13.5,13.77,14.0,1.5555555555555556,11,1.4285714285714286,10,1070,187,5.721925133689839,9,20.77777777777778,1.5352112676056338,9.450704225352112,0.4977168949771689,20,241,7,888,20,28,11,7,0,6,27,0,48,5,2,12,4,33,2,0,20,1,1,2.86,4.0,1.57,1.0,0.0,0.86,3.86,0.0,6.86,0.71,0.29,1.71,0.57,3.86,0.29,0.0,2.86,0.14,0.71
67.93,10.9,10.9,6.74,12.3,6.99,21,14.0,13.27,11.0,0.964824120603015,7,1.6666666666666667,10,898,171,5.251461988304094,6,28.5,1.6666666666666667,9.15,0.5,25,213,9,728,10,20,16,7,0,10,27,0,34,6,2,11,1,29,5,0,22,0,1,1.43,2.86,2.29,1.0,0.0,1.43,3.71,0.0,4.71,0.86,0.29,1.57,0.43,3.29,0.71,0.0,3.14,0.0,0.71
64.07,10.1,12.3,6.69,14.1,7.11,23,11.0,14.36,11.0,1.3206751054852321,10,0.8333333333333334,5,1014,192,5.28125,11,17.454545454545453,1.356164383561644,7.36986301369863,0.43043478260869567,18,236,7,823,10,27,6,8,0,8,32,2,37,0,9,19,4,41,5,0,29,0,3,1.43,3.86,0.86,1.14,0.0,1.14,4.57,0.29,5.29,0.0,1.29,2.71,0.57,5.14,0.71,0.0,4.14,0.0,0.71
59.71,8.8,14.0,8.14,17.2,7.35,22,13.0,15.73,9.0,1.2863849765258215,11,0.8,4,989,176,5.619318181818182,5,35.2,1.4603174603174602,9.142857142857142,0.4623115577889447,19,219,2,813,17,23,9,7,0,13,20,0,39,2,6,10,7,29,4,0,27,0,0,2.83,3.83,1.5,1.17,0.0,2.17,3.33,0.0,6.5,0.33,1.0,1.67,1.17,4.0,0.67,0.0,4.5,0.0,0.83
98.55,4.9,3.2,4.23,4.4,1.17,4,6.285714285714286,6.0,5.0,1.276470588235294,8,0.4,4,740,150,4.933333333333334,11,13.636363636363637,1.3220338983050848,6.3559322033898304,0.4588235294117647,5,160,0,591,9,16,14,8,0,7,19,0,19,2,3,20,4,20,4,0,25,0,2,0.9,1.6,1.4,0.8,0.0,0.7,1.9,0.0,1.9,0.2,0.3,2.0,0.4,1.1,0.4,0.0,2.5,0.0,0.9
75.44,11.0,8.0,6.62,8.8,7.11,26,12.0,11.04,7.0,1.3315217391304348,9,2.4285714285714284,17,884,162,5.45679012345679,10,16.2,1.5454545454545454,9.272727272727273,0.4696132596685083,33,208,10,731,14,23,3,13,0,5,25,0,33,8,3,5,15,19,7,0,9,0,1,1.27,2.09,0.27,1.18,0.0,0.45,2.27,0.0,3.18,0.73,0.27,0.45,1.36,1.18,0.64,0.0,0.82,0.0,0.55
