bart,bert,deberta:,electra,roberta,xlnet,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard_cont,text_standard_cat,mean_parse_tree_depth,max_parse_tree_depth,mean_ents_per_sentence,total_ents,total_chars,total_words,chars_per_word,total_sentences,words_per_sentence,nonstop_word_count,nonstop_char_count,nonstop_token_proportion,adj,adp,adv,aux,conj,cconj,det,intj,noun,num,part,pron,propn,punct,sconj,sym,verb,x,space,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space
-0.8903007,-0.66963583,-0.9538348,-0.69488806,-0.87537163,-0.70392424,88.87,6.6,4.9,3.48,4.4,1.42,7,5.25,6.93,5.0,4,0.9770642201834863,7,0.8333333333333334,10,865,177,4.887005649717514,15,11.8,1.492537313432836,7.08955223880597,0.46511627906976744,14,19,7,8,0,8,27,0,28,1,3,22,11,38,5,0,26,0,3,0.81,1.19,0.44,0.5,0.0,0.5,1.69,0.0,1.88,0.06,0.19,1.38,0.62,1.62,0.31,0.0,1.62,0.0,0.81
0.7883216,0.6198406,0.52279335,0.94678277,0.93999535,0.7719818,72.63,3.1,11.1,5.87,13.4,2.25,8,12.5,12.88,13.0,12,0.9873949579831933,9,1.625,13,985,188,5.23936170212766,9,20.88888888888889,1.7647058823529411,8.955882352941176,0.5217391304347826,14,21,14,6,0,15,24,0,40,1,5,9,17,45,1,0,28,0,2,1.75,2.62,1.75,0.75,0.0,1.88,3.0,0.0,5.12,0.12,0.62,1.12,2.0,4.75,0.12,0.0,3.5,0.0,0.62
-0.10277764,0.07609698,0.14893584,0.12052182,-0.057378974,-0.09820409,96.32,5.8,4.1,4.23,5.3,5.3,8,10.4,7.4,5.0,4,0.9835164835164835,8,0.8888888888888888,8,764,154,4.961038961038961,11,14.0,1.5357142857142858,7.660714285714286,0.47513812154696133,10,22,7,4,0,9,23,0,33,4,2,15,2,28,3,0,21,0,2,1.0,2.2,0.7,0.4,0.0,0.9,2.3,0.0,3.3,0.4,0.2,1.5,0.2,1.9,0.3,0.0,2.1,0.0,0.8
-0.0778931,-0.05020343,-0.30886725,-0.2448172,-0.018034605,-0.17019032,72.29,7.8,9.2,6.39,10.3,1.53,3,10.8,9.96,10.0,9,0.9772727272727273,8,2.0,12,761,144,5.284722222222222,12,12.0,1.6730769230769231,8.5,0.4971751412429379,10,17,9,8,0,6,18,1,21,0,3,10,17,30,5,0,20,0,3,1.0,1.7,0.9,0.8,0.0,0.6,1.8,0.1,2.1,0.0,0.3,1.0,1.6,2.3,0.5,0.0,2.1,0.0,0.8
0.54218227,0.6552206,0.7942989,1.112233,1.0611165,0.9242643,100.58,5.3,2.5,2.31,2.3,1.25,7,3.25,5.42,3.0,2,0.7863636363636364,7,1.1875,19,861,181,4.7569060773480665,16,11.3125,1.6119402985074627,7.223880597014926,0.4931506849315068,7,12,9,15,0,8,23,1,27,2,5,18,19,39,6,0,30,0,3,0.44,0.75,0.56,0.94,0.0,0.5,1.44,0.06,1.69,0.12,0.31,1.12,1.19,2.0,0.38,0.0,1.88,0.0,0.38
0.33310544,0.23594452,0.24527319,0.18175562,0.28811893,0.13973138,68.27,7.2,12.8,7.09,16.8,6.64,11,13.0,15.15,13.0,12,0.9337016574585635,8,1.3333333333333333,8,779,146,5.335616438356165,11,13.272727272727273,1.5925925925925926,8.425925925925926,0.47513812154696133,5,15,13,12,0,4,19,1,18,3,4,19,3,34,6,0,25,0,4,0.5,1.5,1.2,1.2,0.0,0.4,2.0,0.1,1.8,0.3,0.4,1.9,0.3,2.5,0.6,0.0,2.5,0.0,0.9
-0.15788189,-0.39424384,-0.4530942,-0.23649462,0.72729594,-0.28120655,79.6,8.5,6.4,6.73,7.1,5.82,13,6.857142857142857,8.11,7.0,6,1.1299435028248588,9,0.7777777777777778,7,815,150,5.433333333333334,9,16.666666666666668,1.4705882352941178,9.0,0.436046511627907,11,19,8,15,0,7,20,0,25,8,1,13,4,25,4,0,18,0,2,1.1,1.9,0.8,1.5,0.0,0.7,2.0,0.0,2.5,0.8,0.1,1.3,0.4,1.6,0.4,0.0,1.8,0.0,0.8
0.37246037,-0.28267938,0.06505534,0.10877195,0.13311349,-0.053424582,65.93,7.2,13.7,5.99,16.9,6.99,14,13.0,16.04,7.0,6,1.1612903225806452,8,1.75,7,789,152,5.190789473684211,9,16.88888888888889,1.537037037037037,8.12962962962963,0.46408839779005523,9,18,9,10,0,10,27,0,33,1,3,11,8,31,1,0,16,0,2,1.25,2.25,1.12,1.25,0.0,1.25,3.38,0.0,3.88,0.12,0.38,1.38,1.12,3.0,0.12,0.0,2.0,0.0,0.75
0.14488551,-0.12912388,0.06733983,-0.25850606,-0.26107064,-0.18775712,77.24,6.0,11.4,4.54,14.2,2.22,4,12.5,14.4,6.0,5,0.9939759036144579,7,1.2,6,693,144,4.8125,6,24.0,1.5384615384615385,6.788461538461538,0.47904191616766467,9,16,11,4,0,6,24,0,27,0,2,11,5,23,3,0,26,0,2,1.29,2.29,1.57,0.57,0.0,0.86,3.43,0.0,3.86,0.0,0.29,1.57,0.71,2.43,0.43,0.0,3.71,0.0,0.71
0.6012925,1.0041717,0.6330629,0.8730646,0.99329746,0.7444753,66.75,6.0,13.4,4.89,16.0,6.35,8,16.666666666666668,15.46,6.0,5,1.140625,9,2.0,8,757,151,5.013245033112582,13,11.615384615384615,1.6964285714285714,8.107142857142858,0.49740932642487046,8,16,7,10,0,4,23,0,30,1,8,12,7,39,3,0,23,0,5,0.73,1.45,0.64,0.91,0.0,0.36,2.09,0.0,2.64,0.09,0.73,1.09,0.73,2.73,0.27,0.0,2.09,0.0,0.91
0.50419855,0.4768137,0.28163114,0.26702234,0.34688345,0.36008203,87.35,3.1,5.5,4.29,5.6,1.15,3,9.0,7.08,6.0,5,0.9170731707317074,7,0.5,5,870,176,4.943181818181818,10,17.6,1.4827586206896552,7.362068965517241,0.42574257425742573,11,13,13,18,0,9,25,0,24,0,6,28,7,24,4,0,22,0,3,1.1,1.3,1.3,1.8,0.0,0.9,2.5,0.0,2.4,0.0,0.6,2.8,0.7,1.6,0.4,0.0,2.2,0.0,0.9
0.6979834,0.77839,0.5375493,0.5967868,0.47186822,0.46103704,74.83,6.9,8.2,6.15,9.6,5.65,9,7.666666666666666,8.94,7.0,6,0.815,6,1.375,11,814,150,5.426666666666667,19,7.894736842105263,1.578125,7.5625,0.5074626865671642,4,9,15,8,0,9,18,0,24,1,5,17,11,49,1,0,30,0,6,0.27,0.6,1.0,0.53,0.0,0.6,1.2,0.0,1.53,0.07,0.33,1.13,0.8,2.33,0.07,0.0,2.0,0.0,0.87
0.046538237,-0.37304083,-0.15493633,0.020194776,0.24710776,-0.08687714,54.87,7.8,18.0,5.47,21.3,7.37,12,17.0,20.15,8.0,7,0.9941176470588236,9,0.6666666666666666,2,729,149,4.89261744966443,3,49.666666666666664,1.2545454545454546,6.381818181818182,0.40588235294117647,7,14,11,10,0,9,20,0,23,1,4,19,0,20,8,0,24,0,1,2.33,4.67,3.67,3.33,0.0,3.0,6.67,0.0,7.67,0.33,1.33,6.33,0.0,6.0,2.67,0.0,8.0,0.0,0.67
0.7910571,0.36465773,0.79086053,0.51490206,0.37540027,0.8213166,98.14,4.8,3.4,2.78,3.1,1.36,7,7.5,6.16,3.0,2,1.0737327188940091,8,0.5833333333333334,7,864,183,4.721311475409836,12,15.25,1.4545454545454546,6.863636363636363,0.4485981308411215,6,29,14,5,0,9,27,0,33,4,2,19,5,33,3,0,29,0,1,0.46,2.23,0.92,0.38,0.0,0.69,2.15,0.0,2.54,0.31,0.15,1.46,0.46,1.62,0.23,0.0,2.23,0.0,0.85
0.364444,0.96384674,0.99804884,0.5665866,0.50973123,0.6966376,93.34,4.6,3.2,3.99,2.8,0.92,4,6.285714285714286,4.72,5.0,4,0.9078341013824884,6,0.3125,5,938,189,4.962962962962963,16,11.8125,1.4722222222222223,7.375,0.48847926267281105,10,19,15,6,0,10,22,0,26,2,4,24,6,28,4,0,41,0,1,0.62,1.19,0.94,0.38,0.0,0.62,1.38,0.0,1.62,0.12,0.25,1.5,0.38,0.88,0.25,0.0,2.56,0.0,0.88
0.5745422,0.53818583,0.27345628,0.33474293,0.33964485,0.3146368,103.42,3.1,1.4,2.64,1.6,0.92,4,3.545454545454546,4.08,4.0,3,0.9545454545454546,5,0.3333333333333333,5,741,153,4.8431372549019605,15,10.2,1.3103448275862069,6.137931034482759,0.4293785310734463,11,16,15,13,0,7,13,0,21,3,7,25,2,23,1,0,20,0,3,0.69,1.0,0.94,0.81,0.0,0.44,0.81,0.0,1.31,0.19,0.44,1.56,0.19,0.5,0.06,0.0,1.19,0.0,0.88
-0.24065799,-0.1869863,0.13942392,0.22282796,0.12742677,-0.120954245,96.11,3.1,4.2,3.77,4.9,1.36,6,6.142857142857143,6.96,4.0,3,1.0044843049327354,7,0.0,0,917,183,5.0109289617486334,11,16.636363636363637,1.2571428571428571,6.585714285714285,0.42788461538461536,8,26,11,6,0,11,30,0,36,0,7,18,0,33,2,0,36,0,5,0.67,2.17,0.92,0.5,0.0,0.92,2.5,0.0,3.0,0.0,0.58,1.5,0.0,1.83,0.17,0.0,3.0,0.0,0.83
0.4538544,0.22115095,0.073945485,0.24920529,0.1627135,0.22774635,69.59,5.7,12.3,5.7,15.1,6.37,11,16.666666666666668,14.31,6.0,5,1.0093023255813953,9,0.7142857142857143,5,893,175,5.102857142857143,12,14.583333333333334,1.7049180327868851,8.40983606557377,0.4838709677419355,9,23,10,11,0,6,26,1,28,1,4,17,6,38,4,0,30,0,3,0.82,2.09,0.82,1.0,0.0,0.55,2.36,0.18,2.55,0.09,0.36,1.55,0.55,2.82,0.36,0.0,2.73,0.0,0.73
-2.341521,-1.8016315,-1.6203617,-2.1935704,-1.8487061,-1.5365376,47.8,15.2,16.5,8.54,19.2,8.09,25,21.0,19.5,9.0,8,1.1149425287356323,8,0.5,2,870,160,5.4375,4,40.0,1.3220338983050848,8.203389830508474,0.44571428571428573,12,23,13,10,0,7,24,0,33,1,4,10,0,15,5,0,18,0,0,2.4,4.6,2.6,2.0,0.0,1.4,4.8,0.0,6.4,0.2,0.8,2.0,0.2,2.2,1.0,0.0,3.6,0.0,0.6
-2.9184048,-2.917703,-2.960908,-3.077344,-3.0473008,-2.832363,43.4,16.6,16.2,10.05,18.5,8.58,36,33.5,18.4,17.0,16,1.3497536945812807,10,0.8333333333333334,5,1033,180,5.738888888888889,7,25.714285714285715,1.5806451612903225,10.387096774193548,0.4803921568627451,19,27,17,11,0,7,20,0,33,3,4,9,3,24,7,0,20,0,0,2.38,3.38,2.12,1.38,0.0,0.88,2.5,0.0,4.25,0.38,0.5,1.12,0.38,2.25,0.88,0.0,2.38,0.0,0.62
-0.7391508,-1.0871466,-0.9090289,-0.68868566,-0.5323445,-1.1659899,65.39,11.2,11.8,7.5,13.9,6.8,16,18.333333333333332,14.21,12.0,11,1.192090395480226,12,1.2,6,822,155,5.303225806451613,6,25.833333333333332,1.5272727272727273,8.727272727272727,0.47191011235955055,13,11,7,14,0,7,21,0,26,0,4,21,5,22,6,0,21,0,2,2.0,1.43,1.0,2.0,0.0,1.0,3.0,0.0,3.71,0.0,0.57,3.0,0.71,2.29,0.86,0.0,3.0,0.0,0.71
-2.217138,-2.0871005,-2.2730546,-2.4496706,-2.0886984,-1.8912593,54.49,13.3,14.0,9.41,16.6,7.94,28,13.75,16.71,14.0,13,1.5364583333333333,14,2.4,12,940,164,5.7317073170731705,5,32.8,1.679245283018868,11.18867924528302,0.47593582887700536,22,22,6,10,0,5,28,0,33,5,3,4,8,25,5,0,17,0,0,3.67,3.67,1.0,1.67,0.0,0.83,4.67,0.0,5.5,0.83,0.5,0.67,1.33,3.33,0.83,0.0,2.83,0.0,0.67
-0.82355446,-0.5813314,-0.7829735,-0.6451453,-0.74024856,-0.7680315,59.27,7.8,18.3,4.31,22.8,3.15,5,25.5,21.48,8.0,7,0.8894472361809045,8,1.1428571428571428,8,770,158,4.8734177215189876,9,17.555555555555557,1.690909090909091,7.672727272727273,0.4793814432989691,9,15,7,12,0,6,22,0,23,1,3,25,7,37,5,0,28,0,5,0.9,1.5,0.7,1.2,0.0,0.6,2.2,0.0,2.3,0.1,0.3,2.5,0.7,2.8,0.5,0.0,2.8,0.0,0.8
-1.8575802,-1.8728857,-2.139865,-1.9853362,-1.9078574,-1.6949311,70.23,10.2,7.9,7.71,8.3,6.69,27,10.333333333333334,9.6,8.0,7,0.9820627802690582,10,0.6,6,1079,195,5.533333333333333,11,17.727272727272727,1.4558823529411764,8.75,0.45,19,21,12,14,0,8,26,1,30,3,6,20,10,26,6,0,22,0,1,1.9,2.1,1.2,1.4,0.0,0.8,2.6,0.1,2.9,0.3,0.6,2.0,1.1,1.7,0.6,0.0,2.2,0.0,0.8
-1.9295763,-1.7889957,-1.8839098,-1.778606,-1.7096024,-1.6459922,65.09,8.8,12.0,8.83,15.1,7.54,28,13.5,13.8,9.0,8,1.2714932126696832,11,0.6666666666666666,4,1043,183,5.699453551912568,7,26.142857142857142,1.46875,9.21875,0.44339622641509435,16,21,12,7,0,9,31,0,43,2,3,13,2,34,8,0,21,0,0,2.67,3.5,2.0,1.17,0.0,1.5,5.17,0.0,7.17,0.33,0.5,2.17,0.33,4.83,1.33,0.0,3.5,0.0,0.67
-1.8993287,-2.0810952,-2.161829,-1.963007,-2.047538,-1.8888996,59.67,11.9,12.0,7.61,12.8,7.27,24,30.0,14.14,12.0,11,1.3279569892473118,10,0.5,3,904,168,5.380952380952381,6,28.0,1.4363636363636363,8.872727272727273,0.43169398907103823,17,17,10,16,0,6,21,0,22,1,6,22,3,17,6,0,23,0,0,2.43,2.43,1.43,2.29,0.0,0.86,3.0,0.0,3.14,0.14,0.86,3.14,0.43,1.57,0.86,0.0,3.29,0.0,0.71
-1.1409101,-1.2814217,-1.1691587,-1.3167089,-1.3031161,-1.2964344,71.99,7.8,9.3,7.78,11.1,6.36,14,13.0,10.34,8.0,7,1.2363636363636363,9,1.5,9,791,146,5.417808219178082,6,24.333333333333332,1.6363636363636365,9.704545454545455,0.43902439024390244,10,17,8,11,0,7,23,0,24,1,5,11,11,18,5,0,15,0,0,1.43,2.43,1.14,1.57,0.0,1.0,3.29,0.0,3.43,0.14,0.71,1.57,1.57,1.71,0.71,0.0,2.14,0.0,0.71
-1.5627444,-1.1537275,-1.0312717,-1.152685,-1.2016053,-1.4317573,69.45,10.5,10.3,7.09,11.9,6.05,11,11.2,12.03,11.0,10,1.3387978142076502,10,0.5,3,854,161,5.304347826086956,6,26.833333333333332,1.4313725490196079,8.03921568627451,0.4010989010989011,10,26,13,2,0,11,30,1,29,1,3,12,1,20,3,0,22,0,0,1.43,3.71,1.86,0.29,0.0,1.57,4.29,0.14,4.29,0.14,0.43,1.71,0.0,2.0,0.43,0.0,3.14,0.0,0.71
-0.6088613,-0.7043818,-0.81706125,-0.39223987,-0.81174916,-0.80914044,76.45,7.4,7.6,7.2,8.8,6.12,17,6.857142857142857,8.92,7.0,6,1.0462962962962963,7,2.25,18,981,179,5.4804469273743015,10,17.9,1.3013698630136987,7.52054794520548,0.4439252336448598,4,26,10,9,0,9,22,0,33,4,3,15,15,36,5,0,25,0,0,0.36,2.36,0.91,0.82,0.0,0.82,2.0,0.0,3.0,0.36,0.27,1.36,1.45,2.55,0.45,0.0,2.27,0.0,0.64
-0.79347163,-0.89052486,-1.1729274,-1.2398375,-0.9354587,-0.9022852,76.56,10.1,7.6,7.37,8.8,6.8,22,7.142857142857142,10.25,7.0,6,1.0473684210526315,9,0.625,5,870,160,5.4375,8,20.0,1.4210526315789473,8.614035087719298,0.42408376963350786,18,11,8,13,0,10,24,0,28,1,6,7,3,31,8,0,23,0,1,2.25,1.38,1.0,1.62,0.0,1.25,3.0,0.0,3.5,0.12,0.75,0.88,0.38,3.0,1.0,0.0,2.88,0.0,0.75
-0.6071765,-0.76824427,-0.68272084,-0.5416332,-0.63777184,-0.7304627,50.5,14.3,13.4,11.79,16.4,8.07,33,21.0,15.97,16.0,15,1.2216494845360826,8,1.8333333333333333,11,1047,172,6.087209302325581,6,28.666666666666668,1.6666666666666667,11.851851851851851,0.4712041884816754,20,24,12,12,0,8,27,0,37,4,3,6,3,21,4,0,14,0,2,2.86,3.43,1.57,1.71,0.0,1.14,3.86,0.0,5.29,0.57,0.43,0.86,0.43,2.14,0.57,0.14,2.0,0.0,0.71
-1.4437732,-1.5165882,-1.2980145,-1.568256,-1.3814605,-1.1627634,66.47,9.8,9.4,9.92,11.8,7.35,29,14.5,10.72,10.0,9,1.2871794871794873,7,0.875,7,1005,171,5.87719298245614,8,21.375,1.596774193548387,10.14516129032258,0.515625,15,23,3,7,0,11,28,0,40,2,6,9,7,21,0,0,24,0,1,1.67,2.56,0.33,0.78,0.0,1.22,3.11,0.0,4.44,0.22,0.67,1.0,0.78,1.44,0.0,0.0,2.67,0.0,0.78
0.106854655,0.10461891,0.44812855,0.37462804,0.23703744,0.119561166,84.71,6.9,6.5,5.63,7.8,1.44,5,10.2,8.56,7.0,6,0.8733031674208145,6,0.1,1,943,182,5.181318681318682,11,16.545454545454547,1.5820895522388059,7.91044776119403,0.4796380090497738,13,15,20,9,0,5,29,1,32,0,6,22,0,37,6,0,28,0,3,1.08,1.25,1.67,0.75,0.0,0.42,2.42,0.08,2.67,0.0,0.5,1.83,0.0,2.17,0.5,0.0,2.33,0.0,0.75
-0.8108337,-0.7100818,-0.4270988,-0.009478325,-0.41890457,-0.6269995,81.97,6.0,7.5,6.22,9.1,5.81,12,10.2,9.63,6.0,5,1.2318840579710144,8,0.25,2,942,183,5.147540983606557,8,22.875,1.2112676056338028,6.633802816901408,0.4174757281553398,11,27,6,8,0,7,32,0,44,1,5,13,1,24,4,0,25,0,0,1.22,3.0,0.67,0.89,0.0,0.78,3.56,0.0,4.89,0.11,0.56,1.44,0.11,1.78,0.44,0.0,2.78,0.0,0.78
-0.76476926,-0.46646938,-0.5574817,-0.3557705,-0.38995197,-0.24879023,81.97,8.8,7.5,6.33,9.2,5.98,14,10.6,10.07,6.0,5,0.9952153110047847,8,0.125,1,948,183,5.180327868852459,8,22.875,1.3692307692307693,7.892307692307693,0.42788461538461536,8,16,16,5,0,11,29,0,26,1,5,27,0,26,6,0,34,0,0,0.89,1.78,1.78,0.56,0.0,1.22,3.22,0.0,2.89,0.11,0.56,3.0,0.0,2.0,0.67,0.0,3.78,0.0,0.78
-1.5157986,-1.5951277,-1.1554289,-1.7762845,-1.5599,-1.7513049,78.69,9.8,6.7,5.97,7.0,6.73,20,14.75,9.68,7.0,6,1.117283950617284,7,0.5,4,740,142,5.211267605633803,9,15.777777777777779,1.6,8.86,0.5095541401273885,8,11,9,10,0,2,19,0,20,1,6,22,5,17,7,0,24,0,1,0.8,1.1,0.9,1.0,0.0,0.2,1.9,0.0,2.0,0.1,0.6,2.2,0.5,1.0,0.7,0.0,2.4,0.0,0.8
-2.1856701,-2.1325915,-2.034541,-1.801112,-1.8871204,-1.9299169,38.18,16.9,16.1,12.43,18.8,9.11,48,16.5,18.81,17.0,16,1.3811659192825112,11,0.5,3,1211,196,6.178571428571429,6,32.666666666666664,1.4054054054054055,10.175675675675675,0.46846846846846846,21,25,5,7,0,5,39,0,49,0,7,7,1,26,9,0,23,0,1,3.0,3.57,0.71,1.0,0.0,0.71,5.57,0.0,7.0,0.0,1.0,1.0,0.14,2.86,1.29,0.0,3.29,0.0,0.71
-3.088962,-3.0655208,-3.345651,-3.1086848,-3.0305858,-3.0362113,51.99,13.7,10.8,12.07,12.3,8.88,47,8.714285714285714,13.69,14.0,13,1.3317307692307692,8,3.3333333333333335,30,1083,173,6.2601156069364166,10,17.3,1.3088235294117647,9.397058823529411,0.42995169082125606,7,31,3,8,0,8,36,0,23,1,3,3,34,34,0,0,16,0,0,0.64,2.82,0.27,0.73,0.0,0.73,3.27,0.0,2.36,0.09,0.27,0.27,2.82,2.36,0.0,0.0,1.45,0.0,0.82
-0.93528867,-1.5025144,-1.2677935,-1.3214306,-1.1169106,-1.332162,68.84,11.2,10.5,7.55,12.5,6.72,21,14.5,13.11,11.0,10,1.4470046082949308,13,0.42857142857142855,3,1033,192,5.380208333333333,7,27.428571428571427,1.532258064516129,9.338709677419354,0.4398148148148148,16,30,12,9,0,9,29,0,41,1,5,15,2,25,4,0,20,0,1,2.0,3.75,1.5,1.12,0.0,1.12,3.62,0.0,5.12,0.12,0.62,1.88,0.25,2.25,0.5,0.0,2.5,0.0,0.75
-1.6965156,-1.1951877,-1.636842,-1.3774828,-1.4133782,-1.428457,43.93,14.1,11.8,12.42,12.4,8.68,49,11.0,14.12,12.0,11,1.2600896860986548,9,1.5,15,1185,187,6.336898395721925,12,15.583333333333334,1.3835616438356164,10.26027397260274,0.4611872146118721,12,25,5,7,0,8,27,0,34,2,7,10,20,33,3,0,28,0,0,0.92,1.92,0.38,0.54,0.0,0.62,2.08,0.0,2.62,0.15,0.54,0.77,1.54,1.85,0.23,0.0,2.15,0.0,0.85
-1.1933411,-1.2450681,-1.1033529,-1.3751419,-0.8981384,-1.1186472,51.82,13.0,19.1,6.69,23.7,8.05,18,18.666666666666668,23.11,19.0,18,1.2295081967213115,10,0.3333333333333333,1,809,155,5.219354838709678,3,51.666666666666664,1.2727272727272727,7.872727272727273,0.39325842696629215,11,18,6,9,0,13,30,0,40,2,5,10,0,26,2,0,12,0,0,2.75,4.5,1.5,2.25,0.0,3.25,7.5,0.0,10.0,0.5,1.25,2.5,0.0,5.75,0.5,0.0,3.0,0.0,0.5
-0.30545992,-0.63683635,-0.41728795,-0.33813936,-0.42081055,-0.42788437,33.93,11.2,23.9,7.1,29.4,7.9,14,26.0,25.88,26.0,25,0.9079497907949791,8,2.6,13,990,184,5.380434782608695,11,16.727272727272727,1.6470588235294117,8.308823529411764,0.4808510638297872,10,22,9,15,0,8,31,0,30,4,3,17,12,49,3,0,26,0,4,1.25,2.75,1.12,1.88,0.0,1.0,3.88,0.0,3.75,0.5,0.38,2.12,1.5,5.25,0.38,0.0,3.25,0.0,0.88
0.26020145,0.31181446,0.12719132,0.41899818,0.17176607,-0.08702584,66.75,6.7,13.4,6.22,16.6,6.35,10,16.666666666666668,15.62,7.0,6,1.0355555555555556,7,0.6,3,975,189,5.158730158730159,9,21.0,1.4393939393939394,7.53030303030303,0.42410714285714285,7,26,17,10,0,10,14,1,21,2,9,31,3,34,7,0,34,0,1,1.33,4.33,2.67,1.67,0.0,1.67,2.33,0.17,3.5,0.33,1.5,5.17,0.5,4.83,1.17,0.0,5.67,0.0,0.67
-2.2316062,-1.8129535,-2.2185104,-2.3356729,-2.0240386,-1.9420586,85.83,6.7,6.1,5.92,8.0,5.82,15,13.0,8.31,6.0,5,0.8269230769230769,7,0.9,9,1021,191,5.345549738219895,16,11.9375,1.7333333333333334,8.2,0.5198412698412699,15,17,19,10,0,7,15,3,21,0,9,32,13,53,4,0,39,0,5,1.5,1.7,1.9,1.0,0.0,0.7,1.5,0.2,2.3,0.0,0.9,3.2,1.1,4.7,0.4,0.0,3.9,0.0,1.0
-0.7042214,-0.71715415,-0.66659474,-0.9666105,-0.8862139,-0.83708584,69.99,9.9,12.1,5.7,14.5,6.63,14,27.5,15.53,10.0,9,0.9420289855072463,6,1.0,7,879,174,5.051724137931035,7,24.857142857142858,1.6862745098039216,8.705882352941176,0.41346153846153844,14,22,16,12,0,6,22,0,14,0,7,23,7,32,5,0,28,0,2,2.0,3.14,2.29,1.71,0.0,0.86,3.14,0.0,2.0,0.0,1.0,3.29,1.0,3.86,0.71,0.0,4.0,0.0,0.57
0.35930637,0.21693952,0.058062036,0.56560034,0.28011444,0.22083528,49.49,8.8,20.0,5.24,23.9,3.4,7,26.0,22.48,20.0,19,1.12565445026178,12,1.0,4,807,165,4.890909090909091,4,41.25,1.3272727272727274,6.709090909090909,0.3802083333333333,8,20,14,18,0,9,22,1,23,1,6,18,6,26,2,0,18,0,1,2.0,5.0,3.5,4.5,0.0,2.25,5.5,0.25,5.75,0.25,1.5,4.5,1.5,5.75,0.5,0.0,4.5,0.0,0.5
0.06929257,-0.14665139,0.15713908,0.19896492,-0.10936613,-0.10915215,64.31,9.4,14.3,6.92,17.8,6.58,12,13.5,16.95,7.0,6,1.3080357142857142,12,0.6,3,1034,200,5.17,5,40.0,1.323076923076923,7.476923076923077,0.3891402714932127,5,27,24,12,0,11,15,1,24,2,11,27,4,23,6,0,33,0,2,1.0,4.5,3.83,2.0,0.0,1.83,2.5,0.17,4.0,0.33,1.83,4.5,0.67,3.0,1.0,0.0,5.5,0.0,0.67
-0.4991022,-0.8053667,-0.46719307,-0.7302817,-0.537408,-0.93497795,11.09,0.0,32.7,7.63,40.5,9.42,17,26.0,34.98,33.0,32,1.2233009708737863,13,2.0,6,890,168,5.2976190476190474,9,18.666666666666668,1.435483870967742,7.516129032258065,0.43414634146341463,9,19,15,10,0,6,24,0,20,1,5,18,8,38,6,0,28,0,5,1.12,2.38,1.88,1.25,0.0,0.75,3.0,0.0,2.62,0.12,0.62,2.25,0.88,3.88,0.75,0.0,3.5,0.0,0.75
-0.1567207,-0.28149188,0.0812713,-0.069129266,-0.073594145,-0.12093647,68.44,9.2,10.7,7.14,12.5,6.72,21,11.0,12.63,11.0,10,0.9517543859649122,7,0.375,3,1044,196,5.326530612244898,10,19.6,1.5294117647058822,8.514705882352942,0.45217391304347826,19,20,10,11,0,10,26,0,28,0,9,23,1,34,3,0,36,0,3,1.73,1.82,0.91,1.0,0.0,0.91,2.36,0.0,2.55,0.0,0.82,2.09,0.09,2.18,0.27,0.0,3.27,0.0,0.73
-0.768679,-0.7933833,-0.6312139,-0.8235108,-0.6930592,-0.5081099,76.22,8.1,5.6,8.69,6.8,7.36,38,7.428571428571429,6.68,7.0,6,1.0565217391304347,9,0.625,10,1116,190,5.873684210526315,16,11.875,1.435897435897436,8.794871794871796,0.48695652173913045,16,18,19,11,0,8,25,0,40,2,3,9,11,38,2,0,28,0,2,0.94,1.12,1.19,0.69,0.0,0.5,1.56,0.0,2.5,0.12,0.19,0.56,0.75,1.69,0.12,0.0,1.75,0.0,0.69
-1.165161,-1.4485214,-1.4385256,-1.4620696,-1.5188504,-1.3701026,68.1,11.8,8.7,9.75,10.8,7.08,31,13.8,11.8,12.0,11,1.25764192139738,12,0.3,3,1160,200,5.8,10,20.0,1.609375,10.3125,0.44782608695652176,14,19,9,8,0,10,42,1,33,1,10,7,5,28,6,0,37,0,1,1.27,1.73,0.82,0.73,0.0,1.0,3.73,0.09,3.0,0.09,0.91,0.64,0.45,1.64,0.55,0.0,3.36,0.0,0.82
-1.2331729,-1.1658952,-1.3857034,-1.5182939,-1.8832393,-1.1560009,77.0,6.9,9.5,6.68,12.2,6.32,16,17.0,11.57,7.0,6,0.8583333333333333,8,1.0,8,1034,189,5.470899470899471,9,21.0,1.53125,8.640625,0.4260869565217391,10,13,7,17,0,9,27,0,37,1,4,22,9,44,7,0,32,1,3,1.0,1.3,0.7,1.7,0.0,0.9,2.7,0.0,3.7,0.1,0.4,2.2,0.9,3.6,0.7,0.0,3.2,0.1,0.8
